position,position_number,unique_number,date,hour,x,y,z
CG,3,600222,2019-11-22 06:26:16+00:00,6,-0.15625,0.9375,-0.1875
CG,3,600222,2019-11-22 06:27:07+00:00,6,-0.15625,0.953125,-0.1875
CG,3,600222,2019-11-22 06:27:58+00:00,6,-0.140625,0.9375,-0.203125
CD,2,600522,2019-11-22 06:28:35+00:00,6,-0.265625,-0.96875,0.046875
CD,2,600522,2019-11-22 06:29:21+00:00,6,-0.28125,-0.96875,0.046875
CD,2,600522,2019-11-22 06:30:07+00:00,6,-0.28125,-0.96875,0.015625
CD,2,600522,2019-11-22 06:30:53+00:00,6,-0.265625,-0.96875,-0.015625
CV,1,600522,2019-11-22 06:46:46+00:00,6,-0.375,0.015625,-0.9375
D,7,600522,2019-11-22 06:51:31+00:00,6,-0.21875,0.109375,-0.9375
D,7,600522,2019-11-22 06:51:42+00:00,6,-0.140625,0.109375,-0.953125
D,7,600522,2019-11-22 06:51:53+00:00,6,-0.28125,0.125,-0.96875
D,7,600522,2019-11-22 06:52:04+00:00,6,-0.375,0.0625,-0.859375
D,7,600522,2019-11-22 06:52:15+00:00,6,-0.1875,-0.0625,-0.9375
D,7,600522,2019-11-22 06:52:26+00:00,6,-0.234375,-0.03125,-0.921875
D,7,600522,2019-11-22 06:52:37+00:00,6,-0.296875,0.21875,-0.875
D,7,600522,2019-11-22 06:52:48+00:00,6,-0.296875,0.046875,-0.9375
D,7,600522,2019-11-22 06:52:59+00:00,6,-0.390625,0.015625,-0.875
D,7,600522,2019-11-22 06:53:10+00:00,6,-0.125,0.125,-0.96875
CV,1,600522,2019-11-22 07:08:09+00:00,7,-0.1875,0.59375,-0.75
CV,1,600522,2019-11-22 07:08:45+00:00,7,-0.1875,0.59375,-0.75
CV,1,600522,2019-11-22 07:09:21+00:00,7,-0.171875,0.59375,-0.78125
CV,1,600522,2019-11-22 07:09:57+00:00,7,-0.1875,0.578125,-0.75
CV,1,600522,2019-11-22 07:10:33+00:00,7,-0.1875,0.59375,-0.765625
CV,1,600522,2019-11-22 07:11:09+00:00,7,-0.171875,0.59375,-0.765625
CV,1,600522,2019-11-22 07:11:45+00:00,7,-0.1875,0.59375,-0.765625
CV,1,600522,2019-11-22 07:12:21+00:00,7,-0.171875,0.609375,-0.765625
CV,1,600522,2019-11-22 07:12:57+00:00,7,-0.1875,0.609375,-0.75
CV,1,600522,2019-11-22 07:26:10+00:00,7,-0.046875,0.0,-0.984375
CV,1,600522,2019-11-22 07:35:54+00:00,7,-0.171875,0.4375,-0.859375
CV,1,600522,2019-11-22 07:36:30+00:00,7,-0.1875,0.4375,-0.875
CV,1,600522,2019-11-22 07:37:06+00:00,7,-0.1875,0.453125,-0.84375
CV,1,600522,2019-11-22 07:37:42+00:00,7,-0.1875,0.421875,-0.84375
CV,1,600522,2019-11-22 07:38:18+00:00,7,-0.1875,0.453125,-0.84375
CV,1,600522,2019-11-22 07:38:54+00:00,7,-0.1875,0.4375,-0.84375
D,7,600522,2019-11-22 07:53:29+00:00,7,-0.40625,-0.125,-0.890625
D,7,600522,2019-11-22 07:53:40+00:00,7,-0.453125,-0.0625,-0.90625
D,7,600522,2019-11-22 07:53:51+00:00,7,-0.28125,-0.09375,-0.90625
D,7,600522,2019-11-22 07:54:02+00:00,7,-0.375,-0.078125,-0.953125
D,7,600522,2019-11-22 07:54:13+00:00,7,-0.375,0.078125,-0.859375
D,7,600522,2019-11-22 07:54:24+00:00,7,-0.4375,-0.078125,-0.875
D,7,600522,2019-11-22 07:54:35+00:00,7,-0.375,-0.125,-0.90625
D,7,600522,2019-11-22 07:54:46+00:00,7,-0.390625,-0.109375,-0.890625
D,7,600522,2019-11-22 07:54:57+00:00,7,-0.265625,-0.15625,-0.921875
D,7,600522,2019-11-22 07:55:08+00:00,7,-0.390625,-0.171875,-0.90625
D,7,600522,2019-11-22 07:55:19+00:00,7,-0.359375,-0.171875,-0.890625
D,7,600522,2019-11-22 07:55:30+00:00,7,-0.359375,-0.203125,-0.84375
D,7,600522,2019-11-22 07:55:41+00:00,7,-0.25,-0.0625,-0.921875
D,7,600522,2019-11-22 07:55:52+00:00,7,-0.3125,0.0,-0.921875
D,7,600522,2019-11-22 07:56:03+00:00,7,-0.296875,-0.078125,-0.921875
D,7,600522,2019-11-22 07:56:14+00:00,7,-0.484375,0.0,-0.875
D,7,600522,2019-11-22 07:56:25+00:00,7,-0.359375,-0.03125,-0.890625
D,7,600522,2019-11-22 07:56:36+00:00,7,-0.421875,-0.171875,-0.890625
D,7,600522,2019-11-22 07:56:47+00:00,7,-0.375,-0.1875,-0.859375
D,7,600222,2019-11-22 08:04:12+00:00,8,-0.5,-0.296875,-0.8125
D,7,600222,2019-11-22 08:04:23+00:00,8,-0.390625,-0.1875,-0.984375
D,7,600222,2019-11-22 08:04:34+00:00,8,-0.375,-0.03125,-0.921875
D,7,600222,2019-11-22 08:04:45+00:00,8,-0.53125,-0.078125,-0.890625
D,7,600222,2019-11-22 08:04:56+00:00,8,-0.5,-0.15625,-0.921875
D,7,600222,2019-11-22 08:05:07+00:00,8,-0.46875,-0.125,-0.828125
D,7,600222,2019-11-22 08:05:18+00:00,8,-0.53125,-0.125,-0.890625
D,7,600222,2019-11-22 08:05:29+00:00,8,-0.328125,0.03125,-0.96875
D,7,600222,2019-11-22 08:05:40+00:00,8,-0.640625,0.09375,-0.765625
D,7,600222,2019-11-22 08:05:51+00:00,8,-0.5,-0.078125,-0.859375
D,7,600222,2019-11-22 08:06:02+00:00,8,-0.546875,-0.0625,-0.84375
D,7,600222,2019-11-22 08:06:13+00:00,8,-0.28125,-0.09375,-0.984375
D,7,600222,2019-11-22 08:06:24+00:00,8,-0.21875,-0.1875,-1.0
D,7,600222,2019-11-22 08:06:35+00:00,8,-0.328125,-0.125,-0.953125
CV,1,600522,2019-11-22 08:07:02+00:00,8,-0.1875,0.46875,-0.828125
CV,1,600522,2019-11-22 08:10:35+00:00,8,-0.140625,-0.1875,-0.9375
CV,1,600222,2019-11-22 08:15:06+00:00,8,-0.234375,-0.5625,-0.78125
CV,1,600222,2019-11-22 08:15:42+00:00,8,-0.234375,-0.546875,-0.78125
CV,1,600522,2019-11-22 08:19:45+00:00,8,-0.125,-0.1875,-0.96875
CV,1,600522,2019-11-22 08:20:21+00:00,8,-0.125,-0.171875,-0.953125
CV,1,600522,2019-11-22 08:20:57+00:00,8,-0.125,-0.1875,-0.953125
CV,1,600522,2019-11-22 08:21:33+00:00,8,-0.125,-0.1875,-0.96875
CV,1,600522,2019-11-22 08:22:09+00:00,8,-0.109375,-0.171875,-0.953125
CV,1,600522,2019-11-22 08:22:45+00:00,8,-0.109375,-0.171875,-0.96875
CV,1,600522,2019-11-22 08:23:21+00:00,8,-0.125,-0.15625,-0.96875
D,7,600222,2019-11-22 08:28:38+00:00,8,-0.453125,-0.03125,-0.953125
D,7,600222,2019-11-22 08:28:49+00:00,8,-0.46875,-0.078125,-0.921875
D,7,600222,2019-11-22 08:29:00+00:00,8,-0.328125,-0.078125,-0.953125
D,7,600222,2019-11-22 08:29:11+00:00,8,-0.515625,-0.125,-0.828125
D,7,600222,2019-11-22 08:29:22+00:00,8,-0.421875,-0.0625,-0.90625
D,7,600222,2019-11-22 08:29:33+00:00,8,-0.5,-0.125,-0.828125
D,7,600222,2019-11-22 08:29:44+00:00,8,-0.46875,0.015625,-0.90625
D,7,600222,2019-11-22 08:29:55+00:00,8,-0.46875,-0.078125,-0.90625
D,7,600222,2019-11-22 08:30:06+00:00,8,-0.421875,-0.03125,-0.859375
D,7,600222,2019-11-22 08:30:17+00:00,8,-0.421875,0.046875,-0.859375
D,7,600222,2019-11-22 08:30:28+00:00,8,-0.625,-0.0625,-0.796875
D,7,600222,2019-11-22 08:30:39+00:00,8,-0.5625,-0.046875,-0.84375
D,7,600222,2019-11-22 08:30:50+00:00,8,-0.640625,-0.078125,-0.796875
D,7,600222,2019-11-22 08:31:01+00:00,8,-0.578125,-0.0625,-0.8125
D,7,600222,2019-11-22 08:31:12+00:00,8,-0.515625,-0.0625,-0.890625
D,7,600222,2019-11-22 08:31:23+00:00,8,-0.390625,-0.03125,-0.84375
D,7,600222,2019-11-22 08:31:34+00:00,8,-0.484375,-0.015625,-0.859375
D,7,600222,2019-11-22 08:31:45+00:00,8,-0.578125,-0.109375,-0.828125
D,7,600222,2019-11-22 08:31:56+00:00,8,-0.53125,-0.125,-0.875
D,7,600222,2019-11-22 08:32:07+00:00,8,-0.5,-0.140625,-0.875
D,7,600222,2019-11-22 08:32:18+00:00,8,-0.421875,-0.015625,-0.890625
D,7,600222,2019-11-22 08:32:29+00:00,8,-0.453125,-0.09375,-0.90625
D,7,600222,2019-11-22 08:32:40+00:00,8,-0.421875,-0.09375,-0.875
D,7,600222,2019-11-22 08:32:51+00:00,8,-0.40625,-0.09375,-0.90625
D,7,600222,2019-11-22 08:33:02+00:00,8,-0.40625,-0.109375,-0.921875
D,7,600222,2019-11-22 08:33:13+00:00,8,-0.453125,-0.09375,-0.90625
D,7,600222,2019-11-22 08:33:24+00:00,8,-0.421875,-0.109375,-0.90625
CV,1,600522,2019-11-22 08:40:59+00:00,8,-0.140625,-0.15625,-0.96875
CV,1,600522,2019-11-22 08:41:35+00:00,8,-0.125,-0.15625,-0.96875
CV,1,600522,2019-11-22 08:42:11+00:00,8,-0.125,-0.15625,-0.953125
CV,1,600522,2019-11-22 08:42:47+00:00,8,-0.140625,-0.15625,-0.953125
CV,1,600522,2019-11-22 08:43:23+00:00,8,-0.125,-0.15625,-0.953125
CV,1,600522,2019-11-22 08:43:59+00:00,8,-0.140625,-0.15625,-0.96875
CV,1,600522,2019-11-22 08:44:35+00:00,8,-0.125,-0.140625,-0.953125
CV,1,600222,2019-11-22 08:49:56+00:00,8,-0.25,-0.5625,-0.8125
CV,1,600222,2019-11-22 08:50:32+00:00,8,-0.25,-0.546875,-0.8125
CV,1,600222,2019-11-22 08:51:08+00:00,8,-0.25,-0.546875,-0.8125
CV,1,600222,2019-11-22 08:51:44+00:00,8,-0.25,-0.546875,-0.8125
CV,1,600222,2019-11-22 08:52:20+00:00,8,-0.265625,-0.546875,-0.796875
CV,1,600222,2019-11-22 08:52:56+00:00,8,-0.25,-0.546875,-0.796875
CV,1,600522,2019-11-22 08:58:44+00:00,8,-0.25,0.3125,-0.875
CV,1,600522,2019-11-22 08:59:20+00:00,8,-0.265625,0.3125,-0.90625
CV,1,600522,2019-11-22 08:59:56+00:00,8,-0.21875,0.390625,-0.859375
CV,1,600522,2019-11-22 09:00:32+00:00,9,-0.234375,0.40625,-0.875
CD,2,600222,2019-11-22 09:17:01+00:00,9,-0.15625,-0.921875,-0.234375
CD,2,600222,2019-11-22 09:17:47+00:00,9,-0.125,-0.9375,-0.203125
CD,2,600222,2019-11-22 09:18:33+00:00,9,-0.109375,-0.921875,-0.234375
CD,2,600222,2019-11-22 09:19:19+00:00,9,-0.15625,-0.9375,-0.234375
CD,2,600222,2019-11-22 09:20:05+00:00,9,-0.140625,-0.9375,-0.21875
CD,2,600222,2019-11-22 09:20:51+00:00,9,-0.15625,-0.9375,-0.234375
CD,2,600222,2019-11-22 09:21:37+00:00,9,-0.15625,-0.9375,-0.21875
CD,2,600222,2019-11-22 09:22:23+00:00,9,-0.15625,-0.921875,-0.21875
CD,2,600222,2019-11-22 09:23:09+00:00,9,-0.15625,-0.921875,-0.234375
CD,2,600222,2019-11-22 09:23:55+00:00,9,-0.140625,-0.9375,-0.234375
CD,2,600222,2019-11-22 09:24:41+00:00,9,-0.15625,-0.921875,-0.21875
CG,3,600522,2019-11-22 09:31:26+00:00,9,-0.234375,0.875,-0.390625
CG,3,600522,2019-11-22 09:32:17+00:00,9,-0.21875,0.875,-0.421875
CG,3,600522,2019-11-22 09:33:08+00:00,9,-0.234375,0.890625,-0.421875
CG,3,600522,2019-11-22 09:33:59+00:00,9,-0.25,0.875,-0.421875
CG,3,600522,2019-11-22 09:34:50+00:00,9,-0.234375,0.890625,-0.421875
CG,3,600522,2019-11-22 09:35:41+00:00,9,-0.234375,0.890625,-0.421875
CG,3,600522,2019-11-22 09:36:32+00:00,9,-0.25,0.875,-0.390625
CG,3,600522,2019-11-22 09:37:23+00:00,9,-0.171875,0.84375,-0.5
CG,3,600522,2019-11-22 09:38:14+00:00,9,-0.171875,0.828125,-0.515625
CG,3,600522,2019-11-22 09:39:05+00:00,9,-0.171875,0.84375,-0.515625
CG,3,600522,2019-11-22 09:39:56+00:00,9,-0.1875,0.828125,-0.515625
CG,3,600522,2019-11-22 09:40:47+00:00,9,-0.171875,0.828125,-0.515625
CG,3,600522,2019-11-22 09:41:39+00:00,9,-0.21875,0.90625,-0.34375
CV,1,600222,2019-11-22 09:48:40+00:00,9,-0.078125,0.125,-1.03125
CV,1,600222,2019-11-22 09:49:16+00:00,9,-0.0625,0.125,-1.03125
CV,1,600222,2019-11-22 09:49:52+00:00,9,-0.078125,0.140625,-1.015625
CV,1,600222,2019-11-22 09:50:28+00:00,9,-0.0625,0.125,-1.03125
CV,1,600222,2019-11-22 09:51:04+00:00,9,-0.078125,0.140625,-1.015625
CV,1,600522,2019-11-22 10:28:24+00:00,10,-0.1875,-0.140625,-0.9375
CV,1,600522,2019-11-22 10:29:00+00:00,10,-0.1875,-0.125,-0.921875
CV,1,600522,2019-11-22 10:29:36+00:00,10,-0.203125,-0.140625,-0.953125
CV,1,600522,2019-11-22 10:30:12+00:00,10,-0.1875,-0.140625,-0.9375
CV,1,600522,2019-11-22 10:30:48+00:00,10,-0.1875,-0.140625,-0.953125
CV,1,600522,2019-11-22 10:31:24+00:00,10,-0.1875,-0.140625,-0.953125
CV,1,600522,2019-11-22 10:32:00+00:00,10,-0.234375,-0.125,-0.9375
CV,1,600522,2019-11-22 10:32:36+00:00,10,-0.125,-0.125,-0.953125
CV,1,600522,2019-11-22 10:33:12+00:00,10,-0.15625,-0.140625,-0.953125
CV,1,600522,2019-11-22 10:33:48+00:00,10,-0.15625,-0.140625,-0.9375
CV,1,600522,2019-11-22 10:34:24+00:00,10,-0.09375,-0.078125,-0.96875
CV,1,600522,2019-11-22 10:35:00+00:00,10,-0.078125,-0.109375,-0.96875
CV,1,600522,2019-11-22 10:35:36+00:00,10,-0.09375,-0.09375,-0.984375
CV,1,600522,2019-11-22 10:36:12+00:00,10,-0.109375,-0.0625,-0.96875
CV,1,600522,2019-11-22 10:36:48+00:00,10,-0.109375,-0.078125,-0.984375
CV,1,600522,2019-11-22 10:37:24+00:00,10,-0.09375,-0.0625,-0.96875
CV,1,600522,2019-11-22 10:38:00+00:00,10,-0.078125,-0.0625,-0.96875
CD,2,600222,2019-11-22 10:49:01+00:00,10,-0.109375,-0.90625,-0.3125
CD,2,600222,2019-11-22 10:49:47+00:00,10,-0.109375,-0.90625,-0.328125
CD,2,600222,2019-11-22 10:50:33+00:00,10,-0.109375,-0.921875,-0.328125
CD,2,600222,2019-11-22 10:51:19+00:00,10,-0.09375,-0.90625,-0.34375
CD,2,600222,2019-11-22 10:52:05+00:00,10,-0.09375,-0.921875,-0.328125
CD,2,600222,2019-11-22 10:52:51+00:00,10,-0.109375,-0.921875,-0.34375
CD,2,600222,2019-11-22 10:53:37+00:00,10,-0.078125,-0.90625,-0.203125
CD,2,600222,2019-11-22 10:54:23+00:00,10,0.0,-0.96875,-0.28125
CD,2,600222,2019-11-22 10:55:09+00:00,10,-0.09375,-0.921875,-0.125
CD,2,600222,2019-11-22 10:55:55+00:00,10,-0.0625,-0.96875,-0.078125
CD,2,600222,2019-11-22 10:56:41+00:00,10,-0.046875,-1.0,-0.0625
CD,2,600222,2019-11-22 10:57:27+00:00,10,-0.078125,-0.96875,-0.109375
CD,2,600222,2019-11-22 10:58:13+00:00,10,-0.09375,-0.9375,-0.21875
CD,2,600222,2019-11-22 10:58:59+00:00,10,-0.0625,-0.90625,-0.265625
CD,2,600222,2019-11-22 10:59:45+00:00,10,-0.078125,-0.953125,-0.203125
CD,2,600222,2019-11-22 11:00:31+00:00,11,-0.078125,-0.984375,-0.15625
CD,2,600222,2019-11-22 11:01:17+00:00,11,-0.078125,-0.953125,-0.09375
CD,2,600222,2019-11-22 11:02:03+00:00,11,-0.078125,-0.953125,-0.171875
CD,2,600222,2019-11-22 11:02:49+00:00,11,-0.109375,-0.921875,-0.234375
CD,2,600222,2019-11-22 11:03:35+00:00,11,-0.109375,-0.9375,-0.265625
CD,2,600222,2019-11-22 11:04:21+00:00,11,-0.109375,-0.953125,-0.21875
CD,2,600222,2019-11-22 11:05:07+00:00,11,-0.09375,-0.953125,-0.25
CD,2,600222,2019-11-22 11:05:53+00:00,11,-0.09375,-0.9375,-0.234375
CD,2,600222,2019-11-22 11:06:39+00:00,11,-0.109375,-0.9375,-0.234375
CD,2,600222,2019-11-22 11:07:25+00:00,11,-0.109375,-0.9375,-0.234375
CD,2,600222,2019-11-22 11:08:11+00:00,11,-0.09375,-0.9375,-0.25
CD,2,600222,2019-11-22 11:08:57+00:00,11,-0.09375,-0.953125,-0.25
CD,2,600222,2019-11-22 11:09:43+00:00,11,-0.109375,-0.9375,-0.25
CD,2,600222,2019-11-22 11:10:29+00:00,11,-0.109375,-0.9375,-0.21875
CD,2,600222,2019-11-22 11:11:15+00:00,11,-0.109375,-0.90625,-0.25
CD,2,600222,2019-11-22 11:12:01+00:00,11,-0.109375,-0.9375,-0.234375
CD,2,600222,2019-11-22 11:12:47+00:00,11,-0.109375,-0.9375,-0.234375
CD,2,600222,2019-11-22 11:13:33+00:00,11,-0.109375,-0.953125,-0.234375
CD,2,600222,2019-11-22 11:14:19+00:00,11,-0.109375,-0.9375,-0.21875
CD,2,600222,2019-11-22 11:15:05+00:00,11,-0.109375,-0.953125,-0.234375
CV,1,600522,2019-11-22 11:22:09+00:00,11,-0.234375,-0.359375,-1.203125
D,7,600522,2019-11-22 11:29:01+00:00,11,-0.375,-0.015625,-0.921875
D,7,600522,2019-11-22 11:29:12+00:00,11,-0.296875,-0.109375,-0.9375
D,7,600522,2019-11-22 11:29:23+00:00,11,-0.3125,-0.109375,-0.921875
D,7,600522,2019-11-22 11:29:34+00:00,11,-0.28125,-0.109375,-0.953125
D,7,600522,2019-11-22 11:29:45+00:00,11,-0.375,0.0,-0.9375
D,7,600522,2019-11-22 11:29:56+00:00,11,-0.390625,-0.125,-0.921875
D,7,600522,2019-11-22 11:30:07+00:00,11,-0.359375,-0.140625,-0.90625
D,7,600522,2019-11-22 11:30:18+00:00,11,-0.421875,-0.125,-0.890625
D,7,600522,2019-11-22 11:30:29+00:00,11,-0.625,-0.046875,-0.734375
D,7,600522,2019-11-22 11:30:40+00:00,11,-0.5,-0.125,-0.90625
D,7,600522,2019-11-22 11:30:51+00:00,11,-0.46875,0.0,-0.859375
D,7,600522,2019-11-22 11:31:02+00:00,11,-0.546875,-0.03125,-0.796875
D,7,600522,2019-11-22 11:31:13+00:00,11,-0.21875,-0.109375,-0.9375
D,7,600522,2019-11-22 11:31:24+00:00,11,-0.5,0.03125,-0.84375
D,7,600522,2019-11-22 11:31:35+00:00,11,-0.515625,-0.015625,-0.828125
CD,2,600522,2019-11-22 11:46:53+00:00,11,-0.28125,-0.71875,-0.625
CD,2,600522,2019-11-22 11:47:39+00:00,11,-0.28125,-0.71875,-0.609375
CD,2,600522,2019-11-22 11:48:25+00:00,11,-0.265625,-0.734375,-0.609375
CD,2,600522,2019-11-22 11:49:11+00:00,11,-0.28125,-0.71875,-0.609375
CD,2,600522,2019-11-22 11:49:57+00:00,11,-0.28125,-0.734375,-0.625
CD,2,600522,2019-11-22 11:50:43+00:00,11,-0.265625,-0.71875,-0.625
CD,2,600522,2019-11-22 11:51:29+00:00,11,-0.265625,-0.71875,-0.625
CV,1,600522,2019-11-22 12:09:08+00:00,12,-0.15625,-0.09375,-0.953125
CV,1,600522,2019-11-22 12:09:44+00:00,12,-0.15625,-0.109375,-0.953125
CV,1,600522,2019-11-22 12:10:20+00:00,12,-0.1875,-0.09375,-0.953125
CV,1,600522,2019-11-22 12:10:56+00:00,12,-0.15625,-0.125,-0.953125
CV,1,600222,2019-11-22 12:11:46+00:00,12,-0.125,0.3125,-0.96875
CV,1,600222,2019-11-22 12:12:22+00:00,12,-0.0625,0.296875,-0.96875
D,7,600222,2019-11-22 12:18:09+00:00,12,-0.578125,0.125,-0.828125
D,7,600222,2019-11-22 12:18:20+00:00,12,-0.46875,-0.046875,-0.90625
D,7,600222,2019-11-22 12:18:31+00:00,12,-0.40625,0.078125,-0.90625
D,7,600222,2019-11-22 12:18:42+00:00,12,-0.5,0.171875,-0.90625
D,7,600222,2019-11-22 12:18:53+00:00,12,-0.5625,0.03125,-0.828125
D,7,600222,2019-11-22 12:19:04+00:00,12,-0.578125,0.1875,-0.8125
CD,2,600522,2019-11-22 12:23:00+00:00,12,-0.109375,-0.96875,0.109375
CD,2,600522,2019-11-22 12:23:46+00:00,12,-0.140625,-0.984375,0.15625
CD,2,600522,2019-11-22 12:24:32+00:00,12,-0.109375,-0.984375,0.171875
CV,1,600522,2019-11-22 12:28:52+00:00,12,-0.078125,0.125,-0.984375
CV,1,600522,2019-11-22 12:52:06+00:00,12,0.0,0.015625,-0.96875
CV,1,600522,2019-11-22 12:52:42+00:00,12,-0.015625,0.03125,-0.96875
CV,1,600522,2019-11-22 12:53:18+00:00,12,-0.03125,0.03125,-0.96875
CV,1,600522,2019-11-22 12:53:54+00:00,12,-0.015625,0.015625,-0.984375
CV,1,600522,2019-11-22 12:54:30+00:00,12,-0.03125,0.015625,-0.984375
CV,1,600522,2019-11-22 12:55:06+00:00,12,-0.015625,0.015625,-0.96875
CV,1,600522,2019-11-22 12:55:42+00:00,12,-0.03125,0.015625,-0.96875
CV,1,600522,2019-11-22 12:56:18+00:00,12,0.0,-0.03125,-0.984375
CV,1,600522,2019-11-22 12:56:54+00:00,12,-0.03125,-0.046875,-0.984375
CV,1,600522,2019-11-22 12:57:30+00:00,12,-0.015625,0.109375,-0.96875
CV,1,600522,2019-11-22 12:58:06+00:00,12,0.0,0.109375,-0.984375
CV,1,600522,2019-11-22 12:58:42+00:00,12,-0.03125,0.09375,-0.984375
CV,1,600522,2019-11-22 12:59:18+00:00,12,-0.015625,0.09375,-0.96875
CV,1,600522,2019-11-22 12:59:54+00:00,12,-0.015625,0.09375,-0.984375
CV,1,600522,2019-11-22 13:00:30+00:00,13,-0.015625,0.09375,-0.984375
CV,1,600522,2019-11-22 13:01:06+00:00,13,-0.015625,0.109375,-0.984375
CG,3,600222,2019-11-22 13:01:56+00:00,13,-0.140625,1.0,0.015625
CG,3,600222,2019-11-22 13:02:47+00:00,13,-0.21875,0.9375,-0.1875
CG,3,600222,2019-11-22 13:03:38+00:00,13,-0.203125,0.921875,-0.1875
CG,3,600222,2019-11-22 13:04:29+00:00,13,-0.21875,0.921875,-0.1875
CG,3,600222,2019-11-22 13:05:20+00:00,13,-0.21875,0.9375,-0.1875
CG,3,600222,2019-11-22 13:06:11+00:00,13,-0.234375,0.9375,-0.1875
CG,3,600222,2019-11-22 13:07:02+00:00,13,-0.21875,0.9375,-0.1875
CG,3,600222,2019-11-22 13:07:53+00:00,13,-0.21875,0.9375,-0.171875
CG,3,600222,2019-11-22 13:08:44+00:00,13,-0.203125,0.921875,-0.203125
CG,3,600222,2019-11-22 13:09:35+00:00,13,-0.203125,0.921875,-0.1875
CG,3,600222,2019-11-22 13:10:26+00:00,13,-0.21875,0.9375,-0.171875
CG,3,600222,2019-11-22 13:11:17+00:00,13,-0.21875,0.921875,-0.203125
CG,3,600222,2019-11-22 13:12:08+00:00,13,-0.1875,0.953125,-0.171875
CG,3,600222,2019-11-22 13:12:59+00:00,13,-0.21875,0.921875,-0.1875
CG,3,600222,2019-11-22 13:13:50+00:00,13,-0.21875,0.9375,-0.203125
CG,3,600222,2019-11-22 13:14:41+00:00,13,-0.21875,0.921875,-0.1875
CG,3,600222,2019-11-22 13:15:32+00:00,13,-0.21875,0.921875,-0.1875
CG,3,600222,2019-11-22 13:16:23+00:00,13,-0.234375,0.9375,-0.203125
CG,3,600222,2019-11-22 13:17:14+00:00,13,-0.234375,0.9375,-0.1875
CG,3,600222,2019-11-22 13:18:05+00:00,13,-0.21875,0.9375,-0.1875
CG,3,600222,2019-11-22 13:18:56+00:00,13,-0.234375,0.9375,-0.171875
CG,3,600222,2019-11-22 13:19:47+00:00,13,-0.21875,0.921875,-0.1875
CG,3,600222,2019-11-22 13:20:38+00:00,13,-0.234375,0.9375,-0.171875
CG,3,600222,2019-11-22 13:21:29+00:00,13,-0.21875,0.921875,-0.171875
CD,2,600522,2019-11-22 13:29:36+00:00,13,-0.21875,-0.984375,0.078125
CD,2,600522,2019-11-22 13:30:22+00:00,13,-0.21875,-0.96875,0.046875
CD,2,600522,2019-11-22 13:31:08+00:00,13,-0.234375,-0.96875,0.09375
CV,1,600522,2019-11-22 13:52:18+00:00,13,-0.015625,-0.015625,-0.984375
CV,1,600522,2019-11-22 13:52:54+00:00,13,0.078125,-0.015625,-0.96875
CV,1,600522,2019-11-22 13:53:30+00:00,13,0.0625,-0.03125,-0.96875
CV,1,600522,2019-11-22 13:54:06+00:00,13,0.046875,0.015625,-0.96875
CV,1,600522,2019-11-22 13:54:42+00:00,13,0.0,-0.015625,-0.96875
CV,1,600522,2019-11-22 13:55:18+00:00,13,-0.015625,-0.0625,-0.984375
CV,1,600522,2019-11-22 13:55:54+00:00,13,0.09375,-0.03125,-0.953125
CV,1,600522,2019-11-22 13:56:30+00:00,13,-0.09375,0.15625,-0.96875
CV,1,600522,2019-11-22 13:57:06+00:00,13,-0.09375,0.15625,-0.953125
CV,1,600522,2019-11-22 13:57:42+00:00,13,-0.0625,0.125,-0.96875
CV,1,600522,2019-11-22 13:58:18+00:00,13,-0.0625,0.109375,-0.984375
CV,1,600522,2019-11-22 13:58:54+00:00,13,-0.0625,0.125,-0.984375
CV,1,600522,2019-11-22 13:59:30+00:00,13,-0.0625,0.109375,-0.96875
CV,1,600222,2019-11-22 14:05:27+00:00,14,-0.0625,0.140625,-1.015625
CV,1,600222,2019-11-22 14:06:03+00:00,14,-0.03125,0.21875,-1.015625
CV,1,600222,2019-11-22 14:13:16+00:00,14,-0.0625,-0.21875,-1.0
CV,1,600222,2019-11-22 14:13:52+00:00,14,-0.0625,-0.203125,-1.015625
CV,1,600222,2019-11-22 14:14:28+00:00,14,-0.046875,-0.203125,-1.015625
CD,2,600522,2019-11-22 14:18:01+00:00,14,-0.1875,-0.96875,0.015625
CD,2,600522,2019-11-22 14:18:50+00:00,14,-0.25,-0.984375,0.03125
D,7,600222,2019-11-22 14:22:01+00:00,14,-0.5,-0.125,-0.859375
D,7,600222,2019-11-22 14:22:12+00:00,14,-0.5,-0.078125,-0.890625
D,7,600222,2019-11-22 14:22:23+00:00,14,-0.5,-0.078125,-0.875
D,7,600222,2019-11-22 14:22:34+00:00,14,-0.5,-0.0625,-0.875
D,7,600222,2019-11-22 14:22:45+00:00,14,-0.453125,-0.078125,-0.90625
D,7,600222,2019-11-22 14:22:56+00:00,14,-0.578125,0.046875,-0.953125
D,7,600222,2019-11-22 14:23:07+00:00,14,-0.484375,-0.046875,-0.90625
D,7,600222,2019-11-22 14:23:18+00:00,14,-0.46875,-0.09375,-0.890625
D,7,600222,2019-11-22 14:23:29+00:00,14,-0.5,-0.015625,-0.875
CV,1,600522,2019-11-22 14:23:57+00:00,14,-0.140625,0.109375,-0.9375
CV,1,600222,2019-11-22 14:33:26+00:00,14,-0.25,-0.5625,-0.796875
CV,1,600222,2019-11-22 14:34:02+00:00,14,-0.25,-0.5625,-0.796875
CV,1,600222,2019-11-22 14:34:38+00:00,14,-0.25,-0.5625,-0.796875
